,Total,Vente_pente_Close,Vente_pente_J5,Vente_pente_J10,Vente_pente_J15,Vente_pente_J20,Achat_pente_Close
Scenario_2510,103.04977641949918,0.0,False,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2511,103.04977641949918,0.0,-0.16113757505180487,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2512,103.04977641949918,0.0,-0.002617841365819884,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2513,103.04977641949918,0.0,0.07664202547717261,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2514,103.04977641949918,0.0,0.11627195889866886,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2515,103.04977641949918,0.0,0.1559018923201651,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2516,103.04977641949918,0.0,0.19553182574166134,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2517,103.04977641949918,0.0,0.2351617591631576,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2518,103.04977641949918,0.0,0.3144216260061501,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2519,103.04977641949918,0.0,0.4729413596921351,-0.0769876183470016,0.15939215766059026,0.06807492803931081,0.0
Scenario_2520,103.04977641949918,0.0,False,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2521,103.04977641949918,0.0,-0.16113757505180487,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2522,103.04977641949918,0.0,-0.002617841365819884,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2523,103.04977641949918,0.0,0.07664202547717261,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2524,103.04977641949918,0.0,0.11627195889866886,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2525,103.04977641949918,0.0,0.1559018923201651,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2526,103.04977641949918,0.0,0.19553182574166134,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2527,103.04977641949918,0.0,0.2351617591631576,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2528,103.04977641949918,0.0,0.3144216260061501,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2529,103.04977641949918,0.0,0.4729413596921351,0.040647058646652065,0.15939215766059026,0.06807492803931081,0.0
Scenario_2530,103.04977641949918,0.0,False,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2531,103.04977641949918,0.0,-0.16113757505180487,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2532,103.04977641949918,0.0,-0.002617841365819884,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2533,103.04977641949918,0.0,0.07664202547717261,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2534,103.04977641949918,0.0,0.11627195889866886,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2535,103.04977641949918,0.0,0.1559018923201651,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2536,103.04977641949918,0.0,0.19553182574166134,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2537,103.04977641949918,0.0,0.2351617591631576,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2538,103.04977641949918,0.0,0.3144216260061501,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2539,103.04977641949918,0.0,0.4729413596921351,0.0994643971434789,0.15939215766059026,0.06807492803931081,0.0
Scenario_2540,103.04977641949918,0.0,False,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2541,103.04977641949918,0.0,-0.16113757505180487,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2542,103.04977641949918,0.0,-0.002617841365819884,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2543,103.04977641949918,0.0,0.07664202547717261,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2544,103.04977641949918,0.0,0.11627195889866886,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2545,103.04977641949918,0.0,0.1559018923201651,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2546,103.04977641949918,0.0,0.19553182574166134,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2547,103.04977641949918,0.0,0.2351617591631576,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2548,103.04977641949918,0.0,0.3144216260061501,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2549,103.04977641949918,0.0,0.4729413596921351,0.1288730663918923,0.15939215766059026,0.06807492803931081,0.0
Scenario_2550,103.04977641949918,0.0,False,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2551,103.04977641949918,0.0,-0.16113757505180487,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2552,103.04977641949918,0.0,-0.002617841365819884,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2553,103.04977641949918,0.0,0.07664202547717261,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2554,103.04977641949918,0.0,0.11627195889866886,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2555,103.04977641949918,0.0,0.1559018923201651,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2556,103.04977641949918,0.0,0.19553182574166134,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2557,103.04977641949918,0.0,0.2351617591631576,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2558,103.04977641949918,0.0,0.3144216260061501,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2559,103.04977641949918,0.0,0.4729413596921351,0.15828173564030573,0.15939215766059026,0.06807492803931081,0.0
Scenario_2560,103.04977641949918,0.0,False,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2561,103.04977641949918,0.0,-0.16113757505180487,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2562,103.04977641949918,0.0,-0.002617841365819884,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2563,103.04977641949918,0.0,0.07664202547717261,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2564,103.04977641949918,0.0,0.11627195889866886,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2565,103.04977641949918,0.0,0.1559018923201651,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2566,103.04977641949918,0.0,0.19553182574166134,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2567,103.04977641949918,0.0,0.2351617591631576,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2568,103.04977641949918,0.0,0.3144216260061501,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2569,103.04977641949918,0.0,0.4729413596921351,0.18769040488871916,0.15939215766059026,0.06807492803931081,0.0
Scenario_2570,103.04977641949918,0.0,False,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2571,103.04977641949918,0.0,-0.16113757505180487,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2572,103.04977641949918,0.0,-0.002617841365819884,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2573,103.04977641949918,0.0,0.07664202547717261,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2574,103.04977641949918,0.0,0.11627195889866886,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2575,103.04977641949918,0.0,0.1559018923201651,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2576,103.04977641949918,0.0,0.19553182574166134,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2577,103.04977641949918,0.0,0.2351617591631576,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2578,103.04977641949918,0.0,0.3144216260061501,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2579,103.04977641949918,0.0,0.4729413596921351,0.21709907413713256,0.15939215766059026,0.06807492803931081,0.0
Scenario_2580,103.04977641949918,0.0,False,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2581,103.04977641949918,0.0,-0.16113757505180487,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2582,103.04977641949918,0.0,-0.002617841365819884,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2583,103.04977641949918,0.0,0.07664202547717261,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2584,103.04977641949918,0.0,0.11627195889866886,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2585,103.04977641949918,0.0,0.1559018923201651,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2586,103.04977641949918,0.0,0.19553182574166134,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2587,103.04977641949918,0.0,0.2351617591631576,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2588,103.04977641949918,0.0,0.3144216260061501,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2589,103.04977641949918,0.0,0.4729413596921351,0.2759164126339594,0.15939215766059026,0.06807492803931081,0.0
Scenario_2590,103.04977641949918,0.0,False,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2591,103.04977641949918,0.0,-0.16113757505180487,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2592,103.04977641949918,0.0,-0.002617841365819884,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2593,103.04977641949918,0.0,0.07664202547717261,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2594,103.04977641949918,0.0,0.11627195889866886,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2595,103.04977641949918,0.0,0.1559018923201651,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2596,103.04977641949918,0.0,0.19553182574166134,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2597,103.04977641949918,0.0,0.2351617591631576,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2598,103.04977641949918,0.0,0.3144216260061501,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2599,103.04977641949918,0.0,0.4729413596921351,0.3935510896276131,0.15939215766059026,0.06807492803931081,0.0
Scenario_2600,103.04977641949918,0.0,False,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2601,103.04977641949918,0.0,-0.16113757505180487,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2602,103.04977641949918,0.0,-0.002617841365819884,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2603,103.04977641949918,0.0,0.07664202547717261,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2604,103.04977641949918,0.0,0.11627195889866886,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2605,103.04977641949918,0.0,0.1559018923201651,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2606,103.04977641949918,0.0,0.19553182574166134,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2607,103.04977641949918,0.0,0.2351617591631576,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2608,103.04977641949918,0.0,0.3144216260061501,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2609,103.04977641949918,0.0,0.4729413596921351,False,0.18410077076153175,0.06807492803931081,0.0
Scenario_2610,103.04977641949918,0.0,False,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2611,103.04977641949918,0.0,-0.16113757505180487,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2612,103.04977641949918,0.0,-0.002617841365819884,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2613,103.04977641949918,0.0,0.07664202547717261,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2614,103.04977641949918,0.0,0.11627195889866886,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2615,103.04977641949918,0.0,0.1559018923201651,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2616,103.04977641949918,0.0,0.19553182574166134,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2617,103.04977641949918,0.0,0.2351617591631576,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2618,103.04977641949918,0.0,0.3144216260061501,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2619,103.04977641949918,0.0,0.4729413596921351,-0.0769876183470016,0.18410077076153175,0.06807492803931081,0.0
Scenario_2620,103.04977641949918,0.0,False,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2621,103.04977641949918,0.0,-0.16113757505180487,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2622,103.04977641949918,0.0,-0.002617841365819884,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2623,103.04977641949918,0.0,0.07664202547717261,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2624,103.04977641949918,0.0,0.11627195889866886,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2625,103.04977641949918,0.0,0.1559018923201651,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2626,103.04977641949918,0.0,0.19553182574166134,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2627,103.04977641949918,0.0,0.2351617591631576,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2628,103.04977641949918,0.0,0.3144216260061501,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2629,103.04977641949918,0.0,0.4729413596921351,0.040647058646652065,0.18410077076153175,0.06807492803931081,0.0
Scenario_2630,103.04977641949918,0.0,False,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2631,103.04977641949918,0.0,-0.16113757505180487,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2632,103.04977641949918,0.0,-0.002617841365819884,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2633,103.04977641949918,0.0,0.07664202547717261,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2634,103.04977641949918,0.0,0.11627195889866886,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2635,103.04977641949918,0.0,0.1559018923201651,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2636,103.04977641949918,0.0,0.19553182574166134,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2637,103.04977641949918,0.0,0.2351617591631576,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2638,103.04977641949918,0.0,0.3144216260061501,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2639,103.04977641949918,0.0,0.4729413596921351,0.0994643971434789,0.18410077076153175,0.06807492803931081,0.0
Scenario_2640,103.04977641949918,0.0,False,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2641,103.04977641949918,0.0,-0.16113757505180487,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2642,103.04977641949918,0.0,-0.002617841365819884,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2643,103.04977641949918,0.0,0.07664202547717261,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2644,103.04977641949918,0.0,0.11627195889866886,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2645,103.04977641949918,0.0,0.1559018923201651,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2646,103.04977641949918,0.0,0.19553182574166134,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2647,103.04977641949918,0.0,0.2351617591631576,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2648,103.04977641949918,0.0,0.3144216260061501,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2649,103.04977641949918,0.0,0.4729413596921351,0.1288730663918923,0.18410077076153175,0.06807492803931081,0.0
Scenario_2650,103.04977641949918,0.0,False,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2651,103.04977641949918,0.0,-0.16113757505180487,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2652,103.04977641949918,0.0,-0.002617841365819884,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2653,103.04977641949918,0.0,0.07664202547717261,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2654,103.04977641949918,0.0,0.11627195889866886,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2655,103.04977641949918,0.0,0.1559018923201651,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2656,103.04977641949918,0.0,0.19553182574166134,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2657,103.04977641949918,0.0,0.2351617591631576,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2658,103.04977641949918,0.0,0.3144216260061501,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2659,103.04977641949918,0.0,0.4729413596921351,0.15828173564030573,0.18410077076153175,0.06807492803931081,0.0
Scenario_2660,103.04977641949918,0.0,False,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2661,103.04977641949918,0.0,-0.16113757505180487,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2662,103.04977641949918,0.0,-0.002617841365819884,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2663,103.04977641949918,0.0,0.07664202547717261,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2664,103.04977641949918,0.0,0.11627195889866886,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2665,103.04977641949918,0.0,0.1559018923201651,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2666,103.04977641949918,0.0,0.19553182574166134,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2667,103.04977641949918,0.0,0.2351617591631576,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2668,103.04977641949918,0.0,0.3144216260061501,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2669,103.04977641949918,0.0,0.4729413596921351,0.18769040488871916,0.18410077076153175,0.06807492803931081,0.0
Scenario_2670,103.04977641949918,0.0,False,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2671,103.04977641949918,0.0,-0.16113757505180487,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2672,103.04977641949918,0.0,-0.002617841365819884,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2673,103.04977641949918,0.0,0.07664202547717261,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2674,103.04977641949918,0.0,0.11627195889866886,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2675,103.04977641949918,0.0,0.1559018923201651,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2676,103.04977641949918,0.0,0.19553182574166134,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2677,103.04977641949918,0.0,0.2351617591631576,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2678,103.04977641949918,0.0,0.3144216260061501,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2679,103.04977641949918,0.0,0.4729413596921351,0.21709907413713256,0.18410077076153175,0.06807492803931081,0.0
Scenario_2680,103.04977641949918,0.0,False,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2681,103.04977641949918,0.0,-0.16113757505180487,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2682,103.04977641949918,0.0,-0.002617841365819884,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2683,103.04977641949918,0.0,0.07664202547717261,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2684,103.04977641949918,0.0,0.11627195889866886,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2685,103.04977641949918,0.0,0.1559018923201651,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2686,103.04977641949918,0.0,0.19553182574166134,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2687,103.04977641949918,0.0,0.2351617591631576,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2688,103.04977641949918,0.0,0.3144216260061501,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2689,103.04977641949918,0.0,0.4729413596921351,0.2759164126339594,0.18410077076153175,0.06807492803931081,0.0
Scenario_2690,103.04977641949918,0.0,False,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2691,103.04977641949918,0.0,-0.16113757505180487,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2692,103.04977641949918,0.0,-0.002617841365819884,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2693,103.04977641949918,0.0,0.07664202547717261,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2694,103.04977641949918,0.0,0.11627195889866886,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2695,103.04977641949918,0.0,0.1559018923201651,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2696,103.04977641949918,0.0,0.19553182574166134,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2697,103.04977641949918,0.0,0.2351617591631576,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2698,103.04977641949918,0.0,0.3144216260061501,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2699,103.04977641949918,0.0,0.4729413596921351,0.3935510896276131,0.18410077076153175,0.06807492803931081,0.0
Scenario_2700,103.04977641949918,0.0,False,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2701,103.04977641949918,0.0,-0.16113757505180487,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2702,103.04977641949918,0.0,-0.002617841365819884,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2703,103.04977641949918,0.0,0.07664202547717261,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2704,103.04977641949918,0.0,0.11627195889866886,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2705,103.04977641949918,0.0,0.1559018923201651,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2706,103.04977641949918,0.0,0.19553182574166134,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2707,103.04977641949918,0.0,0.2351617591631576,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2708,103.04977641949918,0.0,0.3144216260061501,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2709,103.04977641949918,0.0,0.4729413596921351,False,0.20880938386247322,0.06807492803931081,0.0
Scenario_2710,103.04977641949918,0.0,False,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2711,103.04977641949918,0.0,-0.16113757505180487,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2712,103.04977641949918,0.0,-0.002617841365819884,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2713,103.04977641949918,0.0,0.07664202547717261,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2714,103.04977641949918,0.0,0.11627195889866886,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2715,103.04977641949918,0.0,0.1559018923201651,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2716,103.04977641949918,0.0,0.19553182574166134,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2717,103.04977641949918,0.0,0.2351617591631576,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2718,103.04977641949918,0.0,0.3144216260061501,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2719,103.04977641949918,0.0,0.4729413596921351,-0.0769876183470016,0.20880938386247322,0.06807492803931081,0.0
Scenario_2720,103.04977641949918,0.0,False,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2721,103.04977641949918,0.0,-0.16113757505180487,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2722,103.04977641949918,0.0,-0.002617841365819884,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2723,103.04977641949918,0.0,0.07664202547717261,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2724,103.04977641949918,0.0,0.11627195889866886,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2725,103.04977641949918,0.0,0.1559018923201651,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2726,103.04977641949918,0.0,0.19553182574166134,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2727,103.04977641949918,0.0,0.2351617591631576,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2728,103.04977641949918,0.0,0.3144216260061501,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2729,103.04977641949918,0.0,0.4729413596921351,0.040647058646652065,0.20880938386247322,0.06807492803931081,0.0
Scenario_2730,103.04977641949918,0.0,False,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2731,103.04977641949918,0.0,-0.16113757505180487,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2732,103.04977641949918,0.0,-0.002617841365819884,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2733,103.04977641949918,0.0,0.07664202547717261,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2734,103.04977641949918,0.0,0.11627195889866886,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2735,103.04977641949918,0.0,0.1559018923201651,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2736,103.04977641949918,0.0,0.19553182574166134,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2737,103.04977641949918,0.0,0.2351617591631576,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2738,103.04977641949918,0.0,0.3144216260061501,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2739,103.04977641949918,0.0,0.4729413596921351,0.0994643971434789,0.20880938386247322,0.06807492803931081,0.0
Scenario_2740,103.04977641949918,0.0,False,0.1288730663918923,0.20880938386247322,0.06807492803931081,0.0
Scenario_2741,103.04977641949918,0.0,-0.16113757505180487,0.1288730663918923,0.20880938386247322,0.06807492803931081,0.0
Scenario_2742,103.04977641949918,0.0,-0.002617841365819884,0.1288730663918923,0.20880938386247322,0.06807492803931081,0.0
Scenario_2743,103.04977641949918,0.0,0.07664202547717261,0.1288730663918923,0.20880938386247322,0.06807492803931081,0.0
Scenario_2744,103.04977641949918,0.0,0.11627195889866886,0.1288730663918923,0.20880938386247322,0.06807492803931081,0.0
Scenario_2745,103.04977641949918,0.0,0.1559018923201651,0.1288730663918923,0.20880938386247322,0.06807492803931081,0.0
