Date,Close,J2,J3,J4,J5,J6,J7,Mise,Secu,PorteFeuille,NbrAction,Vente,Achat,ValeurAchat,ValeurVente
2019-07-24,52.16749954223633,52.18874931335449,52.06083297729492,51.707499504089355,51.648999786376955,51.513750076293945,51.4582143511091,0.0,36.422330042791316,116.16009734910394,2.2266755809343963,False,False,44.90999984741211,
2019-07-25,51.755001068115234,51.96125030517578,52.044166564941406,51.984375,51.71699981689453,51.666666666666664,51.54821450369699,0.0,36.422330042791316,115.24159706960579,2.2266755809343963,False,False,44.90999984741211,
2019-07-26,51.935001373291016,51.845001220703125,51.952500661214195,52.01687526702881,51.974500274658205,51.75333340962728,51.70500019618443,0.0,36.422330042791316,115.64239935370145,2.2266755809343963,False,False,44.90999984741211,
2019-07-29,52.41999816894531,52.177499771118164,52.03666687011719,52.06937503814697,52.09749984741211,52.048749923706055,51.848571232386995,0.0,36.422330042791316,116.72232987541629,2.2266755809343963,False,False,44.90999984741211,
2019-07-30,52.19499969482422,52.307498931884766,52.18333307902018,52.076250076293945,52.09449996948242,52.1137498219808,52.06964274815151,0.0,36.422330042791316,116.22133126734336,2.2266755809343963,False,False,44.90999984741211,
2019-07-31,53.2599983215332,52.72749900817871,52.62499872843424,52.45249938964844,52.3129997253418,52.28874969482422,52.277499607631135,0.0,36.422330042791316,118.59273770316491,2.2266755809343963,False,False,44.90999984741211,
2019-08-01,52.10749816894531,52.68374824523926,52.52083206176758,52.49562358856201,52.38349914550781,52.27874946594238,52.26285661969866,0.0,36.422330042791316,116.0264937563743,2.2266755809343963,False,False,44.90999984741211,
2019-08-02,51.005001068115234,51.55624961853027,52.124165852864586,52.14187431335449,52.19749908447265,52.15374946594238,52.096785409109934,100.0,49.993920426696306,0.0,0.0,True,False,,51.005001068115234
2019-08-05,48.334999084472656,49.670000076293945,50.48249944051107,51.1768741607666,51.380499267578124,51.553749084472656,51.60821369716099,100.0,49.993920426696306,0.0,0.0,False,False,,51.005001068115234
2019-08-06,49.25,48.79249954223633,49.53000005086263,50.1743745803833,50.791499328613284,51.0254160563151,51.22464207240513,100.0,49.993920426696306,0.0,0.0,False,False,,51.005001068115234
2019-08-07,49.7599983215332,49.5049991607666,49.11499913533529,49.58749961853027,50.09149932861328,50.61958249409994,50.8446420942034,100.0,49.993920426696306,0.0,0.0,False,False,,51.005001068115234
2019-08-08,50.85749816894531,50.30874824523926,49.955832163492836,49.55062389373779,49.84149932861328,50.21916580200195,50.65357044764927,0.0,49.993920426696306,100.0,1.9662783974903069,False,True,50.85749816894531,
2019-08-09,50.247501373291016,50.552499771118164,50.28833262125651,50.02874946594238,49.689999389648435,49.90916633605957,50.22321374075754,0.0,49.993920426696306,98.80057647816665,1.9662783974903069,False,False,50.85749816894531,
2019-08-12,50.119998931884766,50.18375015258789,50.40833282470703,50.246249198913574,50.04699935913086,49.76166598002116,49.93928527832031,0.0,49.993920426696306,98.54987118200226,1.9662783974903069,False,False,50.85749816894531,
2019-08-13,52.24250030517578,51.18124961853027,50.87000020345052,50.86687469482422,50.64549942016602,50.41291618347168,50.116070883614675,0.0,49.993920426696306,102.7232997809479,1.9662783974903069,False,False,50.85749816894531,
2019-08-14,50.6875,51.46500015258789,51.016666412353516,50.82437515258789,50.830999755859374,50.652499516805015,50.45214244297573,0.0,49.993920426696306,99.66573627278993,1.9662783974903069,False,False,50.85749816894531,
2019-08-15,50.435001373291016,50.56125068664551,51.1216672261556,50.87125015258789,50.746500396728514,50.76500002543131,50.62142835344587,0.0,49.993920426696306,99.16925367769609,1.9662783974903069,False,False,50.85749816894531,
2019-08-16,51.625,51.03000068664551,50.91583379109701,51.2475004196167,51.02200012207031,50.892916997273765,50.887857164655415,0.0,49.993920426696306,101.50912227043709,1.9662783974903069,False,False,50.85749816894531,
2019-08-19,52.587501525878906,52.10625076293945,51.54916763305664,51.33375072479248,51.51550064086914,51.28291702270508,51.13500050136021,0.0,49.993920426696306,103.40166822832424,1.9662783974903069,False,False,50.85749816894531,
